symbol,inputdata,revenuedata
2135,0.23339,0.96492
2135,-0.22049,0.4788
2135,0.15883,0.1281
2136,-0.10185,0.17035
2136,0.16207,0.06095
2136,0.27625,0.11134
2136,-0.198,0.12959
2136,0.04876,0.11346
2136,0.16818,0.53547
2136,0.00228,0.07047
2136,-0.03216,0.2365
2136,-0.00423,-1
2136,-0.0573,0.23174
2137,-0.17389,0.82079
2137,0.08987,0.4064
2137,0.10066,0.29776
2137,-0.17463,-0.02351
2137,-0.07064,0.15528
2137,0.27573,-0.03343
2137,0.33762,-0.33132
2137,0.0592,-0.19686
2137,-0.139,0.19477
2138,-0.28278,0.30204
2138,0.02351,0.0893
2138,0.02323,0.01197
2138,-0.04298,0.11786
2138,0.10718,0.21731
2138,0.12146,0.16096
2138,-0.13581,0.21262
2138,0.17992,0.23116
2138,-0.00804,0.26144
2139,-0.37004,0.18596
2139,-0.10419,0.35782
2139,-0.03127,0.08624
2139,-0.34869,0.14084
2139,0.31703,0.42085
2139,0.0729,0.48304
2139,0.11401,0.30892
2139,-0.21341,0.47523
2139,-0.25469,0.26663
2140,-0.32078,2.57682
2140,-0.45356,1.02124
2140,-0.10713,1.25474
2140,0.37607,1.83033
2140,-0.12339,2.12283
2140,-0.0288,1.00131
2140,-0.05,0.79338
2140,-0.21224,0.87392
2140,-0.12621,0.74472
2141,-0.36043,0.69445
2141,0.04822,0.28374
2141,-0.34018,0.21565
2141,-0.05762,0.34169
2141,0.45764,0.17925
2141,0.2598,0.18951
2141,0.09563,0.16205
2141,0.17831,0.22212
2141,0.06932,0.24611
2142,0.07977,-0.0634
2142,0.04024,0.03344
2142,-0.12915,0.15051
2142,0.0473,0.06526
2142,-0.13621,0.08486
2142,-0.02982,0.06654
2142,-0.15944,0.04644
2142,0.14556,-0.01739
2142,-0.15939,-0.08562
2143,0.07121,0.37048
2143,-0.14251,0.16456
2143,-0.00236,0.11415
2143,-0.15268,0.18195
2143,0.06282,0.65254
2143,0.31145,0.26533
2143,0.43212,0.02349
2149,0.07558,1.25596
2149,-0.4092,-1
2149,-0.01479,0.31686
2149,-0.0488,0.39121
2149,-0.09787,0.65496
2149,0.04177,-0.25269
2149,0.48595,-0.03869
2149,0.07178,0.36519
2149,0.21578,0.26277
2149,-0.55836,0.04395
2150,-0.12883,0.26025
2150,-0.24849,0.30208
2150,-0.25969,0.18019
2150,-0.12577,0.09843
2150,0.05997,-0.00222
2150,0.11797,0.20901
2150,-0.05059,0.06832
2150,0.03821,0.10521
2150,-0.21236,0.10228
2151,-0.17735,-0.15824
2151,0.13356,0.50767
2151,-0.13761,0.39364
2151,-0.2785,0.80093
2151,0.17841,0.482
2151,0.65551,0.53506
2151,0.28548,0.12522
2151,-0.20371,0.38078
2151,-0.14041,0.58276
2152,-0.40804,0.233
2152,0.23249,0.42451
2152,-0.02859,0.25947
2152,-0.22053,0.17543
2152,0.02436,-0.074
2152,-0.02304,0.01
2152,-0.05899,-0.05625
2152,-0.4247,0.0205
2152,-0.39518,-0.17974
2153,-0.72571,0.72487
2153,-0.07314,0.77428
2153,0.08547,0.65738
2153,-0.03179,0.53318
2153,0.61476,0.55448
2153,0.53443,0.18777
2153,0.0942,0.19147
2153,-0.74769,0.45497
2153,0.01446,0.22453
2154,-0.35363,-0.18627
2154,0.16856,-0.11768
2154,-0.33356,0.09011
2154,-0.00532,-0.34352
2154,-0.09052,-0.12451
2154,0.17603,-1
2154,0.14295,-0.40179
2154,-0.35766,-0.2749
2154,-0.13737,-0.05269
2154,-0.06024,0.07146
2155,0.21802,0.32407
2155,-0.11635,0.43981
2155,0.06677,0.31631
2155,-0.19941,-0.12362
2155,-0.35204,-0.13517
2155,0.04155,0.16774
2155,0.06388,-0.07095
2155,0.17647,0.29419
2155,-0.08076,1.24088
2156,-0.42998,0.53687
2156,0.08566,0.18955
2156,-0.24372,0.27514
2156,-0.16328,0.13008
2156,0.33839,0.21745
2156,0.28543,0.19002
2156,0.37526,0.16608
2156,-0.04147,0.94566
2156,-0.11899,0.05677
2157,-0.30163,1.31262
2157,0.18041,0.1597
2157,-0.03468,0.3383
2157,-0.03098,0.19244
2157,0.09406,0.08173
2157,0.5328,0.12408
2157,-0.0388,-1
2157,0.24193,0.3345
2157,0.3863,0.16808
2157,0.05256,-1
2157,-0.01593,-0.0443
2158,-0.25224,0.54808
2158,-0.03981,0.49263
2158,-0.02943,0.61072
2158,-0.09518,0.25039
2158,0.23321,0.69458
2158,-0.03071,0.58217
2158,-0.03113,0.46749
2158,-0.44239,0.62619
2158,0.02854,0.53335
2159,-0.14481,0.74602
2159,0.05698,1.977
2159,0.06982,1.62432
2159,-0.06561,1.38826
2159,-0.05855,0.79551
2159,0.14044,0.50424
2159,0.19736,0.43814
2159,0.05493,0.19122
2159,-0.12955,0.33628
2160,0.27588,0.10095
2160,0.01333,0.16334
2160,-0.10644,0.05997
2160,-0.04442,0.03811
2160,0.23719,0.16628
2160,0.40868,0.06504
2160,0.01427,0.41881
2160,0.00209,0.23757
2160,0.0995,0.18379
2161,-0.61022,0.20277
2161,-0.09784,2.30967
2161,0.11978,0.46757
2161,-0.07573,1.26288
2161,0.34477,0.04104
2161,0.0533,0.19254
2161,-0.05028,-0.21678
2161,-0.12879,-0.0452
2161,0.27902,0.65521
2162,0.34801,1.13192
2162,0.00257,0.70481
2162,-0.08855,0.98336
2162,-0.27784,0.68571
2162,0.12112,0.45152
2162,0.02128,0.57483
2162,-0.0327,0.76063
2162,-0.28776,0.87376
2162,-0.16426,0.75803
2162,-0.00856,-1
2163,-0.29695,0.2724
2163,0.00815,-1
2163,-0.1641,0.28964
2163,-0.47555,0.1577
2163,-0.12879,0.33808
2163,-0.04716,-0.05269
2163,0.19136,0.04207
2163,0.07922,-0.14878
2163,-0.02808,0.05122
2163,-0.17301,0.29185
2164,-0.15647,0.24786
2164,-0.04818,0.82647
2164,-0.49908,0.56767
2164,-0.07943,0.32794
2164,-0.02055,0.44932
2164,0.31972,0.81594
2164,-0.11178,0.13203
2164,-0.22913,0.26666
2164,-0.08958,0.51193
2165,-0.15761,0.34556
2165,-0.05464,0.19895
2165,0.00773,0.34564
2165,-0.48246,0.10005
2165,-0.02272,0.11742
2165,-0.03159,0.24231
2165,-0.02407,0.07077
2165,0.11604,0.0798
2165,-0.12843,0.08118
2166,1.53752,1.29258
2166,0.02868,-0.48817
2166,-0.08987,0.74234
2166,0.00659,0.96257
2166,-0.0697,-0.21448
2166,0.28967,0.75014
2166,-0.4709,0.44188
2166,-0.06827,-0.13254
2166,0.04023,0.64925
2167,0.18441,0.26102
2167,0.1267,0.38529
2167,0.31902,0.28973
2167,0.05961,-1
2167,-0.43898,0.84925
2167,0.06265,1.33506
2167,0.10654,0.67967
2167,-0.30535,-0.56388
2167,0.03692,-1
2167,0.20881,1.08868
2167,0.08009,0.35293
2168,-0.45157,0.73304
2168,0.00862,1.4998
2168,-0.07739,0.69819
2168,-0.19351,0.9044
2168,0.16507,1.0965
2168,-0.01545,-1
2168,0.02954,0.45064
2168,0.06666,0.38507
2168,0.18602,0.75207
2168,-0.05212,0.86192
2169,-0.69852,0.36963
2169,0.02643,0.44003
2169,0.09877,0.55082
2169,-0.05638,0.02295
2169,0.17053,0.74295
2169,0.1211,0.81225
2169,0.43249,1.27994
2169,0.0908,0.23805
2169,-0.65872,0.59591
2170,-0.76337,-0.06914
2170,0.11158,0.19612
2170,-0.05373,0.38395
2170,0.17572,0.28332
2170,-0.47737,0.06432
2170,0.09256,0.00197
2170,0.45292,0.10768
2170,0.14109,0.46762
2170,-0.16964,0.08322
2171,0.0023,0.66582
2171,0.00096,0.10749
2171,-0.11401,0.07092
2171,0.06421,0.14399
2171,-0.08902,-1
2171,-0.03445,0.10356
2171,0.00054,-1
2171,0.1932,2.3358
2171,0.3834,0.30186
2171,-0.00521,0.3222
2171,0.09986,0.25712
2172,0.67776,0.45661
2172,0.03025,-0.26606
2172,-0.03477,-0.42063
2172,-0.03291,0.44876
2172,-0.04935,0.10738
2172,0.10011,0.34915
2172,-0.06034,0.0327
2172,-0.00662,0.12482
2172,-0.12632,0.08986
2173,-0.50376,0.13481
2173,0.10979,0.03609
2173,-0.41685,-0.04069
2173,0.09232,0.06055
2173,-0.00671,0.15268
2173,0.46587,-0.09309
2173,0.47439,-0.12904
2173,-0.01147,-0.11158
2173,-0.09284,0.09619
2174,0.1651,0.31796
2174,-0.02217,0.59607
2174,0.16633,0.66103
2174,0.24955,1.67362
2174,0.26242,0.28496
2174,-0.08651,4.62299
2174,0.17208,0.15217
2174,-0.2189,0.30034
2174,-0.12102,-0.10799
2175,0.01037,0.75251
2175,0.05983,0.68873
2175,-0.04143,0.29896
2175,0.01049,0.41407
2175,0.42675,0.25396
2175,0.43913,0.67261
2175,-0.37027,0.57165
2175,-0.63509,0.24143
2175,-0.26255,-0.36262
2176,-0.22779,0.43886
2176,0.80509,0.47291
2176,0.20744,0.73002
2176,-0.05234,-1
2176,-0.36534,-0.05657
2176,0.29114,0.79427
2176,0.17234,0.30624
2176,-0.28543,0.38593
2176,0.08177,0.31029
2176,0.25343,0.89229
2177,-0.48095,0.41696
2177,-0.00229,0.33679
2177,0.17768,0.97947
2177,-0.1257,0.7065
2177,0.0512,-1
2177,-0.01587,0.44844
2177,0.0717,-0.00055
2177,-0.01453,0.04103
2177,0.02844,-0.00731
2177,-0.116,-0.27424
2178,-0.12752,0.58051
2178,-0.07294,0.11588
2178,-0.24869,0.60347
2178,0.01116,0.61157
2178,0.14211,0.06086
2178,-0.55509,0.18807
2178,-0.21342,0.08933
2178,-0.10343,0.11127
2178,7.00E-05,-0.04826
2179,-0.51741,0.15949
2179,-0.27401,0.25763
2179,0.17231,0.22132
2179,-0.04622,0.15758
2179,0.00339,0.24068
2179,0.04296,-1
2179,0.40437,0.08554
2179,0.10836,0.28509
2179,0.08157,0.05318
2179,-0.18896,0.13215
2180,-0.2814,0.55554
2180,0.05475,0.28543
2180,-0.30242,0.45284
2180,0.065,0.65597
2180,-0.07395,0.10001
2180,0.30399,0.58032
2180,0.56418,0.08414
2180,-0.39063,0.12173
2180,-0.04568,0.12826
2181,-0.03143,0.25104
2181,0.24062,0.08383
2181,-0.0539,0.13069
2181,-0.01386,9.01478
2181,0.45816,0.16461
2181,0.19583,0.12019
2181,-0.34834,0.251
2181,-0.13376,-1
2181,-0.11879,0.12993
2181,-0.21011,0.21943
2182,-0.06635,0.30765
2182,-0.02643,0.34031
2182,-0.33475,0.16352
2182,-0.01632,0.17278
2182,-0.02664,0.21875
2182,0.17189,0.04251
2182,-0.13539,0.07395
2182,0.32476,0.17695
2182,-0.3013,0.05531
2183,-0.56462,0.24618
2183,-0.04645,0.46105
2183,-0.20585,0.26305
2183,-0.14724,-0.03771
2183,0.23535,0.17657
2183,0.31463,-1
2183,0.14329,0.25119
2183,0.45853,-1
2183,1.11497,0.47668
2183,-0.60089,-0.03419
2183,-0.04068,-0.04447
2184,-0.25862,0.65167
2184,0.19523,0.40527
2184,-0.02065,0.63151
2184,-0.13816,0.58078
2184,0.32795,0.54906
2184,0.06525,0.53547
2184,0.41124,0.30512
2184,-0.08727,0.36418
2184,-0.2202,0.49396
2185,-0.22951,0.85249
2185,-0.20759,0.18126
2185,0.02459,0.24264
2185,-0.30508,0.46469
2185,0.58665,0.42924
2185,0.27099,0.3997
2185,0.05944,0.33617
2185,-0.11743,-1
2185,-0.12863,0.24911
2185,-0.54003,0.22931
2186,-0.22432,-0.01303
2186,-0.02097,0.0061
2186,0.07045,0.09381
2186,0.20666,0.03136
2186,-0.47974,-0.10592
2186,0.08656,-0.02593
2186,0.11014,0.00316
2186,0.06543,-0.02478
2186,-0.15533,-0.02214
2187,-0.10098,-0.08496
2187,0.01752,-0.22171
2187,-0.27663,-0.21502
2187,-0.19673,-0.12428
2187,0.05851,-0.04982
2187,-0.05355,-0.06061
2187,0.16271,-0.05477
2187,-0.00267,-0.01542
2187,-0.12963,0.14108
2188,0.16577,0.23562
2188,-0.07919,0.14574
2188,0.0504,0.39605
2188,0.17232,-0.09784
2188,0.22458,0.25397
2188,0.31267,0.41604
2188,1.59405,0.20149
2188,-0.17504,0.1727
2188,-0.07966,-0.19644
2189,-0.33617,0.61532
2189,0.18019,0.71685
2189,-0.06021,0.21616
2189,-0.04094,0.24375
2189,0.13671,0.21437
2189,0.44212,0.16342
2189,-0.03013,0.12808
2189,-0.15145,0.05313
2189,-0.13046,0.16489
2190,-0.13667,1.28169
2190,0.56924,1.62071
2190,0.06883,0.00584
2190,-0.34354,0.99009
2190,0.10976,0.40316
2190,2.53662,0.83154
2190,0.16061,0.5374
2190,-0.01105,1.0027
2190,-0.03706,-1
2190,-0.1066,-0.09559
2191,-0.52294,-0.23342
2191,-0.13938,-0.15192
2191,0.04925,-0.31819
2191,0.0889,-0.23069
2191,0.40103,-0.24115
2191,-0.06011,-0.19602
2191,-0.21027,-0.31193
2191,-0.007,0.06095
2191,-0.04546,-0.11121
2192,-0.50078,3.32769
2192,0.26545,3.308
2192,0.06725,2.64036
2192,0.00605,4.21093
2192,0.02195,0.50858
2192,-0.07035,-1
2192,0.71615,1.11216
2192,-0.18578,-0.14005
2192,-0.32528,0.29847
2192,0.22299,-0.0468
2193,-0.2561,0.04698
2193,0.13155,0.21774
2193,0.06314,-1
2193,-0.06426,0.08802
2193,0.1592,-0.01166
2193,0.01087,0.11652
2193,0.13781,0.18154
2193,0.06497,-1
2193,0.19902,0.58579
2193,0.0646,0.4104
2193,-0.06242,0.94857
2194,-0.57819,-0.17289
2194,-0.13897,-0.04247
2194,-0.09277,0.20504
2194,-0.07385,0.14052
2194,0.37583,0.1533
2194,0.32984,0.35012
2194,0.02795,-0.13229
2194,0.36402,0.08681
2194,-0.14344,0.34611
2195,-0.27623,-0.05117
2195,-0.08317,0.08908
2195,-0.18423,0.10148
2195,0.03185,0.04319
2195,0.51649,-0.03787
2195,0.19053,0.0897
2195,-0.24805,0.09275
2195,-0.56317,0.11201
2195,0.31015,0.53529
2196,0.51341,-0.19029
2196,0.0757,-0.08148
2196,-0.22431,0.01047
2196,-0.10262,-0.04434
2196,0.06661,-0.11298
2196,-0.00638,-1
2196,0.26241,0.04218
2196,0.2622,-0.09735
2196,0.06666,0.01609
2196,-0.50193,0.16109
2197,-0.50361,-0.13203
2197,-0.18288,0.21175
2197,-0.04206,0.60765
2197,0.04218,0.1146
2197,-0.01803,-1
2197,0.85378,0.34679
2197,0.12491,0.38653
2197,-0.20365,0.22831
2197,-0.01459,0.65471
2197,0.00909,-1
2197,-0.04498,0.0319
2198,0.21063,0.05364
2198,0.16326,0.45154
2198,-0.04781,-0.54595
2198,0.11312,0.09179
2198,0.31894,0.07366
2198,0.08699,-1
2198,-0.30581,0.07919
2198,-0.00051,-1
2198,0.01294,0.11957
2198,0.40836,0.26305
2198,-0.03299,0.38019
2199,-0.36032,0.77837
2199,-0.23442,0.29044
2199,-0.02493,0.41656
2199,-0.24582,0.4935
2199,0.23776,0.04384
2199,0.02371,0.36013
2199,0.3189,0.16546
2199,-0.21226,0.45829
2199,-0.12619,0.05012
2199,0.10802,-1
2200,-0.79442,0.74638
2200,0.15453,-0.79102
2200,-0.04731,4.6775
2200,-0.01473,0.7996
2200,0.23353,2.35471
2200,0.02309,0.12978
2200,-0.15314,0.35274
2200,0.18653,2.27512
2200,-0.33755,0.87373
2201,0.42106,0.10483
2201,-0.03728,0.35053
2201,-0.1927,0.26147
2201,-0.07394,0.16789
2201,0.01277,0.14817
2201,0.28837,0.29998
2201,-0.01928,0.12718
2201,-0.08508,0.25165
2201,-0.254,0.29887
2202,-0.5192,1.31929
2202,-0.09962,1.39896
2202,-0.19683,0.79917
2202,-0.11391,0.04956
2202,0.11517,1.41306
2202,0.07367,1.1175
2202,0.01595,1.69538
2202,-0.01882,0.74143
2202,-0.2678,0.74548
2203,0.00315,0.07348
2203,-0.01234,0.30955
2203,-0.0872,0.31071
2203,-0.161,-0.21009
2203,0.13398,0.42499
2203,-0.542,0.29611
2203,0.37615,0.43418
2203,-0.02468,0.44959
2203,-0.05288,0.48914
2203,0.02391,-1
2204,-0.40174,0.21573
2204,-0.00132,0.30693
2204,-0.10424,0.13581
2204,-0.3242,0.47821
2204,-0.32757,0.94832
2204,0.02866,0.77975
2204,-0.236,0.47753
2204,-0.4878,0.6467
2204,-0.21311,0.24259
2205,-0.33977,6.71226
2205,0.03388,-0.19332
2205,0.17766,4.0113
2205,-0.11454,9.13678
2205,0.04201,1.66858
2205,0.08845,3.10592
2205,0.36689,10.00664
2205,-0.03034,8.62457
2205,-0.13367,3.89858
2206,0.2133,0.13347
2206,-0.41007,0.4694
2206,-0.26226,0.07713
2206,-0.16105,-0.06465
2206,0.07967,0.10096
2206,0.14722,0.04057
2206,0.12775,0.10401
2206,0.11268,0.12498
2206,-0.66049,0.22003
2207,0.28695,0.37225
2207,-0.02969,1.27911
2207,-0.08666,1.04674
2207,2.00E-05,0.74865
2207,0.48172,0.87751
2212,-0.09651,0.65538
2213,-0.16205,1.47881
2213,-0.34612,0.36182
2213,-0.06893,0.36068
2213,-0.1395,0.77367
2213,0.22163,0.6497
2213,-0.09948,0.88052
2213,0.14668,0.53764
2213,0.01314,0.22204
2213,-0.13642,1.56358
2214,-0.23233,1.78111
2214,0.07522,0.64225
2214,0.27069,2.90187
2214,-0.17253,2.18602
2214,-0.15897,2.7488
2214,0.01925,-1
2214,-0.14008,1.52674
2214,-0.13622,0.8542
2214,-0.08503,0.84184
2214,-0.21241,1.09453
2215,-0.4237,0.85065
2215,0.22819,-1
2215,-0.10879,0.90193
2215,-0.34097,0.57862
2215,-0.02612,0.45915
2215,0.04477,-1
2215,-0.19405,0.40999
2215,-0.12609,0.36685
2215,0.04075,0.06613
2215,-0.02104,0.27845
2215,-0.17642,-0.07073
2216,-0.85293,-0.37453
2216,0.33519,-0.33149
2216,0.08734,-0.28737
2216,0.17431,-0.3595
2216,0.40038,-0.33648
2216,-0.01052,-0.39146
2216,-0.02416,-0.37359
2216,-0.05513,-0.29754
2216,-0.07303,-0.31725
2216,0.00075,-1
2217,-0.61195,0.30526
2217,-0.02694,0.05634
2217,0.00144,0.15641
2217,-0.2417,0.12403
2217,0.01702,0.01048
2217,-0.02529,2.09687
2217,0.247,0.22803
2217,-0.01495,0.90846
2217,-0.50479,0.5427
2218,-0.44941,0.02218
2218,0.04567,1.34097
2223,-0.06641,0.01847
2223,-0.07777,0.03807
2223,0.06261,-0.03495
2223,-0.42729,0.06386
2224,-0.22725,0.5555
2224,-0.27181,0.64068
2224,-0.21597,0.48126
2224,0.11058,-1
2224,0.04417,0.45924
2224,0.52234,0.79397
2224,-0.54094,0.80096
2224,-0.0657,0.60332
2224,0.1559,0.53123
2224,-0.05585,0.68342
2225,-0.41149,0.04123
2225,-0.08923,0.17678
2225,-0.0901,0.07743
2225,-0.09871,0.08334
2225,-0.01142,0.052
2225,0.08583,0.04477
2225,-0.00568,0.10472
2225,-0.17814,0.10459
2225,0.11073,0.13504
2225,-0.04153,-1
2226,-0.30798,0.64527
2226,0.15251,0.53723
2226,0.10933,2.99171
2226,0.14389,0.86718
2226,0.35199,0.9334
2226,-0.04432,0.38472
2226,-0.26014,0.44093
2226,-0.05196,0.65537
2226,0.0055,0.58787
2227,-0.45738,0.16052
2227,0.06769,0.26387
2227,-0.02228,-0.0077
2227,0.03299,-1
2227,-0.12419,0.3872
2227,0.20731,0.21535
2227,-0.33026,0.18554
2227,-0.09051,1.23311
2227,-0.10966,0.44238
2227,0.06643,1.08068
2228,-0.6993,0.39651
2228,0.27182,0.24812
2228,-0.40822,0.28958
2228,-0.02603,0.3096
2228,0.31442,0.17676
2228,0.22372,0.25071
2228,0.13016,0.35161
2228,-0.12917,0.10203
2228,-0.11629,0.21481
2229,0.29086,0.04788
2229,-0.0397,0.68452
2229,-0.02173,-0.11042
2229,-0.17203,0.17248
2229,1.70204,0.38313
2229,-0.14909,0.21477
2229,-0.26673,-0.25507
2229,-0.09328,0.06134
2229,-0.48569,0.11067
2229,0.08755,-1
2230,-0.2947,0.41733
2230,-0.01142,0.798
2230,0.03812,0.58231
2230,-0.17806,0.33471
2230,0.45118,0.42191
2230,-0.00291,-1
2230,-0.09239,0.47268
2230,-0.13606,0.55882
2230,0.00968,0.31021
2230,-0.01365,-1
2230,0.55652,0.4554
2231,-0.13372,-0.20429
2231,-0.31428,0.00052
2231,0.05215,0.16816
2231,-0.1315,0.04941
2231,-0.00383,-0.04153
2231,-0.04294,-0.16963
2231,0.14973,0.82908
2231,-0.07393,0.50456
2231,-0.20325,-0.10592
2232,-0.43868,0.45478
2232,-0.07954,1.97803
2232,-0.1906,0.69904
2232,-0.21235,0.97059
2232,0.31539,0.58348
2232,0.14564,1.08002
2232,-0.01878,0.52025
2232,-0.10044,0.18087
2232,-0.01314,-1
2232,-0.11538,0.18666
2233,-0.02797,0.12307
2233,0.04588,0.11592
2233,-0.17689,0.38407
2233,-0.04145,0.17909
2233,-0.07331,0.01073
2233,0.09248,0.26442
2233,0.53264,0.11052
2233,-0.11491,0.47236
2233,-0.0093,0.17038
2234,-0.33414,-0.09159
2234,0.03066,0.30065
2234,0.40683,0.19911
2234,-0.5062,0.0996
2234,0.36034,0.02294
2234,0.24924,0.23491
2234,0.1557,0.001
2234,0.09614,0.23964
2234,0.17607,0.03933
2235,-0.61628,0.20364
2235,-0.19285,-0.03028
2235,0.0498,0.35796
2235,-0.23968,0.50473
2235,1.09573,0.17662
2235,-0.18862,0.10962
2235,0.50326,0.086
2235,0.06468,0.2032
2235,-0.20932,0.2687
2236,-0.24645,0.30195
2236,-0.09631,0.68252
2236,-0.37223,0.72114
2236,-0.20893,0.604
2236,0.10933,0.57663
2236,-0.2775,0.65764
2236,0.12627,0.88449
2236,0.08281,0.7765
2236,0.20222,0.81833
2237,-0.68344,-0.21175
2237,-0.10325,0.45428
2237,0.13292,0.39763
2237,-0.48028,0.07486
2237,0.04066,0.20494
2237,0.04053,0.15775
2237,-0.16484,-0.00647
2237,0.20132,0.19925
2237,-0.00687,0.08155
2238,-0.1563,0.07297
2238,-0.07428,0.03091
2238,-0.10823,-0.03855
2238,-0.10122,0.07282
2238,0.29471,0.01425
2238,-0.07624,0.07316
2238,0.19272,0.04347
2238,-0.20948,-0.0272
2238,-0.19333,0.12954
2239,-0.55983,-0.25218
2239,0.05098,0.3814
2239,-0.15144,0.36099
2239,0.16793,0.18045
2244,-0.2322,0.14634
2244,-0.00705,-0.21776
2244,-0.07338,2.08144
2245,-0.80902,0.66589
2245,-0.15263,0.22656
2245,-0.41017,0.19836
2245,-0.10609,0.03434
2245,0.18705,0.10487
2245,0.19328,0.13955
2245,-0.08491,0.06241
2245,0.0434,0.37041
2245,-0.04114,0.29125
2246,0.4544,0.60407
2246,0.01393,0.97485
2246,-0.06471,0.14076
2246,-0.17852,0.58093
2246,0.10238,0.563
2246,-0.11657,0.30783
2246,-0.01389,0.29285
2246,-0.07671,0.40825
2246,0.04818,0.23194
2247,-0.11994,0.78957
2247,-0.29942,0.49429
2247,-0.00656,0.42656
2247,-0.02098,0.39989
2247,0.11858,0.3885
2247,0.07397,0.37013
2247,-0.13503,0.41556
2247,-0.02988,1.30048
2247,-0.21244,0.38074
2248,0.09377,1.45352
2248,0.2096,1.23392
2248,-0.24164,0.93628
2248,-0.20522,0.08055
2248,0.01778,1.17238
2248,0.07418,1.09164
2248,0.28384,-0.47416
2248,-0.0538,-0.21163
2248,-0.4044,1.08119
2249,-0.74197,0.06571
2249,-0.14161,0.31498
2249,-0.10731,0.17027
2249,-0.45582,0.40216
2249,0.13252,0.23765
2249,0.13018,0.21879
2249,0.30387,0.22989
2249,0.13585,0.22295
2249,-0.06216,0.24199
2250,0.03662,0.33561
2250,-0.32786,0.16676
2267,0.01817,-0.46334
2267,-0.42252,-0.52328
2267,0.00459,-0.45931
2267,0.0773,-0.48508
2267,0.16175,-0.4305
2267,0.03884,-0.48408
2267,-0.04956,-0.47065
2268,-0.31721,2.84764
2268,-0.16178,1.94533
2268,-0.05841,2.00902
2268,0.06092,0.8369
2268,0.71558,1.77516
2268,0.37621,1.47227
2268,0.05136,2.36314
2268,-0.10428,0.71796
2268,-0.56061,2.74242
2269,-0.71814,-0.32753
2269,0.25028,-0.20829
2269,0.19551,-0.17095
2269,-0.03322,-0.2567
2269,-0.06408,-0.31927
2269,-0.01757,-1
2269,-0.08008,-0.374
2269,-0.3566,-0.41648
2269,-0.11241,-0.4
2269,-0.12973,-0.26962
2270,-0.08858,0.21759
2270,-0.09563,0.15469
2270,0.03991,0.42961
2270,-0.05596,0.03013
2270,0.12842,0.24818
2270,-0.00776,-1
2270,0.06148,0.23464
2270,-0.15333,0.07523
2270,-0.02827,1.08954
2270,-0.16258,1.92998
2271,-0.43012,1.21486
2271,-0.05357,1.48834
2271,-0.4271,0.91963
2271,0.18926,0.86364
2271,0.60066,1.11293
2271,0.02364,0.86636
2271,-0.32281,0.6907
2271,0.28573,0.84565
2271,0.2484,0.87797
2272,-0.38059,0.39079
2272,0.07799,0.47021
2272,-0.33165,0.16552
2272,-0.04868,-1
2272,-0.27277,-0.12705
2272,0.00709,0.51677
2272,0.20334,0.01316
2272,0.31118,0.12767
2272,-0.19969,0.02637
2272,-0.09313,-0.04106
2273,-0.54778,0.73617
2273,-0.07639,0.34888
2273,0.15912,0.13432
2273,-0.21625,0.55208
2273,-0.37092,0.29959
2273,0.19205,0.57096
2273,0.09597,0.30701
2273,-0.24264,0.10127
2273,0.14652,0.06619
2274,-0.3146,-0.19125
2274,-0.22236,-0.39551
2274,0.09401,0.25445
2274,-0.16578,0.10521
2274,0.08883,0.02122
2274,-0.15589,0.10224
2274,0.18774,0.34843
2274,-0.04227,0.26467
2274,-0.05606,-0.02667
2275,-0.15934,0.14945
2275,-0.19031,0.24579
2275,0.07801,0.06313
2275,0.19126,-0.05918
2275,-0.03923,0.14318
2275,0.08394,0.71837
2275,-0.02562,0.21866
2275,-0.11223,0.17235
2276,-0.06761,1.09452
2276,0.13037,0.37582
2276,-0.02097,0.45714
2276,-0.14284,-1
2276,0.00971,0.7311
2276,0.21745,0.59998
2276,0.97912,0.49013
2276,-0.13731,0.31744
2276,-0.05628,0.60577
2277,-0.26519,-0.2598
2277,0.14339,-0.23864
2277,0.11367,-0.20067
2277,0.05826,-0.27382
2277,-0.14399,-0.28999
2277,-0.04405,-0.33122
2277,0.20723,-0.20888
2277,-0.0339,-0.23095
2278,-0.22572,1.05109
2278,0.06152,-1
2278,0.09315,1.02903
2278,0.21302,0.54501
2278,-0.06557,0.13631
2278,-0.04162,0.08979
